New York City Department of Education,,,,,,,,,,,,,,,
NYC Results on the New York State 2013-2016 Math Test (Grades 3-8),,,,,,,,,,,,,,,
District Summary,,,,,,,,,,,,,,,
Results for All Students,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
,,,,,,Level 1,,Level 2,,Level 3,,Level 4,,Level 3+4,
district,Grade,Year,Category,Number Tested,Mean Scale Score,#,%,#,%,#,%,#,%,#,%
5,4,2014,All Students,914,281,462,50.5,284,31.1,129,14.1,39,4.3,168,18.4
5,4,2015,All Students,913,279,486,53.2,268,29.4,121,13.3,38,4.2,159,17.4
5,4,2016,All Students,876,278,473,54,244,27.9,116,13.2,43,4.9,159,18.2
5,5,2013,All Students,842,276,584,69.4,185,22,63,7.5,10,1.2,73,8.7
5,5,2014,All Students,794,281,482,60.7,200,25.2,91,11.5,21,2.6,112,14.1
5,5,2015,All Students,835,284,478,57.2,242,29,93,11.1,22,2.6,115,13.8
5,5,2016,All Students,864,285,472,54.6,241,27.9,114,13.2,37,4.3,151,17.5
5,6,2013,All Students,958,282,486,50.7,315,32.9,84,8.8,73,7.6,157,16.4
5,6,2014,All Students,904,281,480,53.1,251,27.8,93,10.3,80,8.8,173,19.1
5,6,2015,All Students,827,281,460,55.6,203,24.5,82,9.9,82,9.9,164,19.8
5,6,2016,All Students,801,283,387,48.3,268,33.5,64,8,82,10.2,146,18.2
5,7,2013,All Students,977,281,625,64,246,25.2,71,7.3,35,3.6,106,10.8
5,7,2014,All Students,963,285,568,59,271,28.1,84,8.7,40,4.2,124,12.9
5,7,2015,All Students,905,283,515,56.9,260,28.7,84,9.3,46,5.1,130,14.4
5,7,2016,All Students,793,282,513,64.7,148,18.7,65,8.2,67,8.4,132,16.6
5,8,2013,All Students,1043,280,574,55,354,33.9,93,8.9,22,2.1,115,11
5,8,2014,All Students,891,275,526,59,304,34.1,59,6.6,2,0.2,61,6.8
5,8,2015,All Students,863,272,552,64,263,30.5,36,4.2,12,1.4,48,5.6
5,8,2016,All Students,808,270,514,63.6,238,29.5,52,6.4,4,0.5,56,6.9
5,All Grades,2013,All Students,5708,280,3256,57,1704,29.9,556,9.7,192,3.4,748,13.1
5,All Grades,2014,All Students,5399,281,2986,55.3,1614,29.9,580,10.7,219,4.1,799,14.8
5,All Grades,2015,All Students,5231,280,2940,56.2,1498,28.6,544,10.4,249,4.8,793,15.2
5,All Grades,2016,All Students,4927,281,2701,54.8,1406,28.5,536,10.9,284,5.8,820,16.6
6,3,2013,All Students,2150,287,975,45.3,728,33.9,334,15.5,113,5.3,447,20.8
6,3,2014,All Students,2082,290,836,40.2,720,34.6,392,18.8,134,6.4,526,25.3
6,3,2015,All Students,1920,292,732,38.1,694,36.1,333,17.3,161,8.4,494,25.7
6,3,2016,All Students,1850,293,652,35.2,658,35.6,325,17.6,215,11.6,540,29.2
6,4,2013,All Students,2174,286,918,42.2,819,37.7,327,15,110,5.1,437,20.1
6,4,2014,All Students,2109,290,817,38.7,744,35.3,361,17.1,187,8.9,548,26
6,4,2015,All Students,2013,291,779,38.7,696,34.6,368,18.3,170,8.4,538,26.7
6,4,2016,All Students,1880,290,759,40.4,596,31.7,349,18.6,176,9.4,525,27.9
6,5,2013,All Students,1760,287,972,55.2,483,27.4,245,13.9,60,3.4,305,17.3
6,5,2014,All Students,1741,293,799,45.9,500,28.7,341,19.6,101,5.8,442,25.4
6,5,2015,All Students,1678,294,746,44.5,467,27.8,349,20.8,116,6.9,465,27.7
6,5,2016,All Students,1599,294,718,44.9,493,30.8,297,18.6,91,5.7,388,24.3
6,6,2013,All Students,1878,287,769,40.9,817,43.5,216,11.5,76,4,292,15.5
6,6,2014,All Students,1694,287,693,40.9,663,39.1,240,14.2,98,5.8,338,20
6,6,2015,All Students,1692,289,696,41.1,629,37.2,261,15.4,106,6.3,367,21.7
6,6,2016,All Students,1610,290,603,37.5,608,37.8,235,14.6,164,10.2,399,24.8
6,7,2013,All Students,1968,286,1083,55,639,32.5,205,10.4,41,2.1,246,12.5
6,7,2014,All Students,1886,293,867,46,680,36.1,293,15.5,46,2.4,339,18
6,7,2015,All Students,1710,292,744,43.5,629,36.8,269,15.7,68,4,337,19.7
6,7,2016,All Students,1676,293,734,43.8,569,33.9,288,17.2,85,5.1,373,22.3
6,8,2013,All Students,2002,288,904,45.2,797,39.8,237,11.8,64,3.2,301,15
6,8,2014,All Students,1973,290,829,42,778,39.4,299,15.2,67,3.4,366,18.6
