"date","close","volume","open","high","low"
"2012/07/17","606.9400","10482680.0000","610.7900","611.5000","603.1500"
"2012/07/16","606.9100","10751970.0000","605.1200","611.6200","605.0200"
"2012/07/13","604.9700","11118230.0000","602.9500","607.1900","600.0000"
"2012/07/12","598.9000","15267630.0000","600.2400","603.4700","592.6800"
"2012/07/11","604.4300","16724090.0000","606.1200","607.6600","597.2200"
"2012/07/10","608.2100","18251950.0000","617.9700","619.8700","605.3100"
"2012/07/09","613.8900","13528820.0000","605.3000","613.9000","604.1100"
"2012/07/06","605.8800","14956160.0000","607.0900","608.4400","601.5800"
"2012/07/05","609.9400","17282640.0000","600.5600","614.3400","599.6500"
"2012/07/03","599.4100","8632595.0000","594.8800","600.0000","594.0000"
"2012/07/02","592.5200","14258130.0000","584.7300","593.4700","583.6000"
"2012/06/29","584.0000","15018840.0000","578.0000","584.0000","574.2500"
"2012/06/28","569.0500","10081720.0000","571.6700","574.0000","565.6100"
"2012/06/27","574.5000","7248157.0000","575.0000","576.7400","571.9200"
"2012/06/26","572.0250","9874993.0000","571.3300","574.4900","567.3300"
"2012/06/25","570.7650","10851860.0000","577.3000","579.8000","570.3700"
"2012/06/22","582.1000","10113140.0000","579.0400","582.1900","575.4200"
"2012/06/21","577.6700","11644560.0000","585.4400","588.2200","577.4400"
"2012/06/20","585.7410","12815190.0000","588.2100","589.2500","580.8000"
"2012/06/19","587.4100","12891300.0000","583.4000","590.0000","583.1000"
"2012/06/18","585.7800","15703240.0000","570.9600","587.8900","570.3700"
"2012/06/15","574.1300","11942360.0000","571.0000","574.6200","569.5500"
"2012/06/14","571.5300","12332280.0000","571.2400","573.5000","567.2600"
"2012/06/13","572.1600","10482860.0000","574.5200","578.4800","570.3800"
"2012/06/12","576.1600","15540670.0000","574.4600","576.6200","566.7000"
"2012/06/11","571.1700","21086540.0000","587.7200","588.5000","570.6300"
"2012/06/08","580.3200","12369710.0000","571.6000","580.5840","569.0000"
"2012/06/07","571.7200","13559540.0000","577.2900","577.3200","570.5000"
"2012/06/06","571.4600","14305110.0000","567.7700","573.8500","565.5000"
"2012/06/05","562.8300","13849200.0000","561.2700","566.4700","558.3300"
"2012/06/04","564.2900","19855990.0000","561.5000","567.5000","548.5000"
"2012/06/01","560.9900","18582950.0000","569.1600","572.6500","560.5200"
"2012/05/31","577.7300","17545330.0000","580.7400","581.5000","571.4600"
"2012/05/30","579.1700","18884040.0000","569.2000","579.9900","566.5600"
"2012/05/29","572.2700","13567600.0000","570.9000","574.0000","565.3100"
"2012/05/25","562.2900","11708300.0000","564.5900","565.8500","558.4720"
"2012/05/24","565.3200","17693730.0000","575.8700","576.5000","561.2300"
"2012/05/23","570.5600","20799160.0000","557.5000","572.8000","553.2300"
"2012/05/22","556.9700","24773960.0000","569.5500","573.8800","552.5800"
"2012/05/21","561.2800","22464280.0000","534.5000","561.5400","534.0500"
"2012/05/18","530.3800","26110470.0000","533.9600","543.4100","522.1800"
"2012/05/17","530.1200","25514730.0000","545.3100","547.5000","530.1200"
"2012/05/16","546.0750","19987820.0000","554.0500","556.8900","541.0400"
"2012/05/15","553.1700","16979930.0000","561.4500","563.2200","551.7500"
"2012/05/14","558.2200","12567910.0000","562.5700","567.5100","557.6000"
"2012/05/11","566.7100","14236220.0000","565.0000","574.4700","564.3500"
"2012/05/10","570.5200","11860910.0000","574.5800","575.8800","568.4410"
"2012/05/09","569.1800","17146110.0000","563.7000","573.9778","560.8500"
"2012/05/08","568.1800","17725760.0000","569.5800","571.5000","558.7300"
"2012/05/07","569.4800","16422790.0000","561.5000","572.7700","561.2300"
"2012/05/04","565.2500","18900640.0000","577.0800","578.3600","565.1700"
"2012/05/03","581.8200","13911520.0000","590.5000","591.4000","580.3000"
"2012/05/02","585.9800","15250040.0000","580.2400","587.3999","578.8600"
"2012/05/01","582.1300","21784590.0000","584.9000","596.7600","581.2300"
"2012/04/30","583.9800","18045950.0000","597.8000","598.4000","583.0000"
"2012/04/27","603.0000","14504840.0000","605.0700","606.1800","600.5000"
"2012/04/26","607.7000","19084110.0000","614.2700","614.6900","602.1300"
"2012/04/25","610.0000","32266060.0000","615.6350","618.0000","606.0000"
"2012/04/24","560.2800","37650310.0000","562.6100","567.6900","555.0000"
"2012/04/23","571.7000","34485460.0000","570.6100","576.6700","556.6200"
"2012/04/20","572.9800","36782970.0000","591.3800","594.6200","570.4200"
"2012/04/19","587.4400","29757560.0000","600.2200","604.7320","584.5200"
"2012/04/18","608.3400","34039620.0000","613.7200","620.2500","602.7100"
"2012/04/17","609.7000","36475510.0000","578.9400","610.0000","571.9100"
"2012/04/16","580.1300","37479440.0000","610.0600","610.2800","578.2500"
"2012/04/13","605.2300","30662860.0000","624.1100","624.7000","603.5100"
"2012/04/12","622.7700","21884100.0000","625.0000","631.3300","620.5000"
"2012/04/11","626.2000","24834870.0000","636.2000","636.8700","623.3422"
"2012/04/10","628.4400","31701310.0000","639.9300","644.0000","626.0000"
"2012/04/09","636.2300","21293230.0000","626.1300","639.8400","625.3000"
"2012/04/05","633.6800","22856790.0000","626.9800","634.6600","623.4000"
"2012/04/04","624.3100","20425770.0000","624.3500","625.8600","617.0000"
"2012/04/03","629.3200","29731090.0000","627.3000","632.2100","622.5100"
"2012/04/02","618.6300","21298760.0000","601.8300","618.7700","600.3800"
"2012/03/30","599.5500","26009620.0000","608.7700","610.5600","597.9400"
"2012/03/29","609.8600","21587380.0000","612.7800","616.5600","607.2300"
"2012/03/28","617.6200","23381040.0000","618.3800","621.4500","610.3100"
"2012/03/27","614.4800","21621940.0000","606.1800","616.2800","606.0600"
"2012/03/26","606.9800","21245570.0000","599.7900","607.1500","595.2600"
"2012/03/23","596.0500","15343290.0000","600.4900","601.8000","594.4010"
"2012/03/22","599.3400","22266770.0000","597.7800","604.5000","595.5300"
"2012/03/21","602.5000","22921010.0000","602.7400","609.6500","601.4100"
"2012/03/20","605.9600","29071060.0000","599.5100","606.9000","582.0000"
"2012/03/19","601.1000","32062250.0000","598.3700","601.7700","589.0500"
"2012/03/16","585.5700","29439490.0000","584.7200","589.2000","578.0000"
"2012/03/15","585.5600","41356670.0000","599.6100","600.0100","578.5500"
"2012/03/14","589.5800","50514150.0000","578.0500","594.7200","575.4000"
"2012/03/13","568.1000","24596220.0000","557.5400","568.1800","555.7500"
"2012/03/12","552.0000","14428710.0000","548.9820","552.0000","547.0000"
"2012/03/09","545.1700","14937160.0000","544.2100","547.7400","543.1100"
"2012/03/08","541.9900","18381270.0000","534.6900","542.9900","532.1200"
"2012/03/07","530.6900","28423550.0000","536.8000","537.7800","523.3000"
"2012/03/06","530.2600","28887320.0000","523.6600","533.6900","516.2210"
"2012/03/05","533.1600","28828160.0000","545.4200","547.4800","526.0000"
"2012/03/02","545.1800","15363480.0000","544.2400","546.8000","542.5200"
"2012/03/01","544.4700","24366240.0000","548.1700","548.2100","538.7700"
"2012/02/29","542.4400","33921260.0000","541.5600","547.6100","535.7000"
"2012/02/28","535.4100","21347790.0000","527.9600","535.4100","525.8500"
"2012/02/27","525.7600","19493920.0000","521.3100","528.5000","516.2800"
"2012/02/24","522.4100","14816500.0000","519.6700","522.9000","518.6400"
"2012/02/23","516.3900","20245990.0000","515.0800","517.8296","509.5000"
"2012/02/22","513.0400","17223440.0000","513.0800","515.4900","509.0700"
"2012/02/21","514.8500","21487500.0000","506.8800","514.8500","504.1200"
"2012/02/17","502.1200","19095180.0000","503.1100","507.7700","500.3000"
"2012/02/16","502.2100","33686510.0000","491.5000","504.8900","486.6300"
"2012/02/15","497.6700","53502540.0000","514.2600","526.2900","496.8900"
"2012/02/14","509.4600","16423410.0000","504.6600","509.5600","502.0000"
"2012/02/13","502.6000","18424360.0000","499.5300","503.8300","497.0900"
"2012/02/10","493.4200","22512440.0000","490.9600","497.6200","488.5500"
"2012/02/09","493.1700","31488130.0000","480.7600","496.7500","480.5600"
"2012/02/08","476.6800","14528050.0000","470.5000","476.7900","469.7000"
"2012/02/07","468.8300","11277380.0000","465.2500","469.7500","464.5810"
"2012/02/06","463.9700","8889377.0000","458.3800","464.9800","458.2010"
"2012/02/03","459.6800","10231280.0000","457.3000","460.0000","455.5600"
"2012/02/02","455.1200","6659292.0000","455.9000","457.1700","453.9800"
"2012/02/01","456.1900","9609914.0000","458.4100","458.9900","455.5500"
"2012/01/31","456.4800","13982050.0000","455.5900","458.2400","453.0700"
"2012/01/30","453.0100","13518120.0000","445.7100","453.9000","445.3900"
"2012/01/27","447.2800","10700300.0000","444.3400","448.4800","443.7700"
"2012/01/26","444.6300","11559010.0000","448.3600","448.7900","443.1400"
"2012/01/25","446.6600","34178520.0000","454.4400","454.4500","443.7300"
"2012/01/24","420.4100","18246450.0000","425.1001","425.1001","419.5500"
"2012/01/23","427.4090","10880310.0000","422.6700","428.4500","422.3000"
"2012/01/20","420.3000","14723090.0000","427.4900","427.5000","419.7500"
"2012/01/19","427.7500","9307289.0000","430.1500","431.3690","426.5100"
"2012/01/18","429.1100","9837122.0000","426.9600","429.4700","426.3000"
"2012/01/17","424.7000","8655682.0000","424.2000","425.9900","422.9600"
"2012/01/13","419.8100","8063768.0000","419.7000","420.4500","418.6600"
"2012/01/12","421.3900","7589309.0000","422.2800","422.9000","418.7500"
"2012/01/11","422.5500","7677011.0000","422.6800","422.8500","419.3100"
"2012/01/10","423.2400","9210632.0000","425.9100","426.0000","421.5000"
"2012/01/09","421.7300","14048440.0000","425.5000","427.7500","421.3500"
"2012/01/06","422.4000","11362710.0000","419.7700","422.7500","419.2200"
"2012/01/05","418.0300","9658065.0000","414.9500","418.5500","412.6700"
"2012/01/04","413.4400","9243283.0000","410.0000","414.6800","409.2800"
"2012/01/03","411.2300","10782300.0000","409.4000","412.5000","409.0000"
"2011/12/30","405.0000","6414369.0000","403.5100","406.2800","403.4900"
"2011/12/29","405.1200","7682037.0000","403.4000","405.6500","400.5100"
"2011/12/28","402.6400","8157418.0000","406.8900","408.2500","401.3400"
"2011/12/27","406.5300","9462023.0000","403.1000","409.0900","403.0200"
"2011/12/23","403.3300","9618774.0000","399.6900","403.5900","399.4950"
"2011/12/22","398.5500","7199923.0000","397.0000","399.1300","396.1000"
"2011/12/21","396.4450","9353800.0000","396.6900","397.3000","392.0100"
"2011/12/20","395.9500","12021520.0000","387.7600","396.1000","387.2600"
"2011/12/19","382.2100","8368884.0000","382.4700","384.8500","380.4800"
